sample_id,conc (ng/ul),callset_order,sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,reference,note
AfkF3,4.3,20,13/11/2023,pak.afg.20231204,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF3/AfkF3_EKDN230047578-1A_22FNL2LT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF3/AfkF3_EKDN230047578-1A_22FNL2LT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf_bam/AfkF3_EKDN230047578-1A_22FNL2LT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf/AfkF3_EKDN230047578-1A_22FNL2LT3_L7.g.vcf.gz,AfkF3_EKDN230047578-1A_22FNL2LT3_L7,Afghanistan,Kunar,Kunar,34.8466,71.0973,1,1,Afghanistan & Pakistan,APA,Asia,larvae,01/01/2017,see https://malariajournal.biomedcentral.com/articles/10.1186/s12936-019-2884-x#Sec2,"year approx. could be 2014,15 or 17"
AfkF4,4.6,21,13/11/2023,pak.afg.20231204,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF4/AfkF4_EKDN230047583-1A_22FNL2LT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF4/AfkF4_EKDN230047583-1A_22FNL2LT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf_bam/AfkF4_EKDN230047583-1A_22FNL2LT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf/AfkF4_EKDN230047583-1A_22FNL2LT3_L7.g.vcf.gz,AfkF4_EKDN230047583-1A_22FNL2LT3_L7,Afghanistan,Kunar,Kunar,34.8466,71.0973,1,1,Afghanistan & Pakistan,APA,Asia,larvae,01/01/2017,see https://malariajournal.biomedcentral.com/articles/10.1186/s12936-019-2884-x#Sec2,"year approx. could be 2014,15 or 17"
AfkF7,3.8,22,13/11/2023,pak.afg.20231204,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF7/AfkF7_EKDN230047590-1A_22FNL2LT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkF7/AfkF7_EKDN230047590-1A_22FNL2LT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf_bam/AfkF7_EKDN230047590-1A_22FNL2LT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf/AfkF7_EKDN230047590-1A_22FNL2LT3_L7.g.vcf.gz,AfkF7_EKDN230047590-1A_22FNL2LT3_L7,Afghanistan,Kunar,Kunar,34.8466,71.0973,1,1,Afghanistan & Pakistan,APA,Asia,larvae,01/01/2017,see https://malariajournal.biomedcentral.com/articles/10.1186/s12936-019-2884-x#Sec2,"year approx. could be 2014,15 or 17"
AfkH3,3.8,23,13/11/2023,pak.afg.20231204,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkH3/AfkH3_EKDN230047579-1A_22FNL2LT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkH3/AfkH3_EKDN230047579-1A_22FNL2LT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf_bam/AfkH3_EKDN230047579-1A_22FNL2LT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf/AfkH3_EKDN230047579-1A_22FNL2LT3_L7.g.vcf.gz,AfkH3_EKDN230047579-1A_22FNL2LT3_L7,Afghanistan,Kunar,Kunar,34.8466,71.0973,1,1,Afghanistan & Pakistan,APA,Asia,larvae,01/01/2017,see https://malariajournal.biomedcentral.com/articles/10.1186/s12936-019-2884-x#Sec2,"year approx. could be 2014,15 or 17"
AfkH4,4.2,24,13/11/2023,pak.afg.20231204,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkH4/AfkH4_EKDN230047585-1A_22FNL2LT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/X204SC23112810-Z01-F001_02/01.RawData/AfkH4/AfkH4_EKDN230047585-1A_22FNL2LT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf_bam/AfkH4_EKDN230047585-1A_22FNL2LT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/pak.afg.20231204/gvcf/AfkH4_EKDN230047585-1A_22FNL2LT3_L7.g.vcf.gz,AfkH4_EKDN230047585-1A_22FNL2LT3_L7,Afghanistan,Kunar,Kunar,34.8466,71.0973,1,1,Afghanistan & Pakistan,APA,Asia,larvae,01/01/2017,see https://malariajournal.biomedcentral.com/articles/10.1186/s12936-019-2884-x#Sec2,"year approx. could be 2014,15 or 17"
Babi_I_01,13.13,25,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_01_EKDN240018824-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_01_EKDN240018824-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_02,21.25,26,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_02.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_02.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_02.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_02.merged.g.vcf.gz,Babi_I_02_EKDN240018825-1A_223WLHLT4_L2,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_03,13.94,27,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F002_3_29.4.24/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F002_3_29.4.24/Babi_I_03_EKDN240018826-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_03_EKDN240018826-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_04,11.63,28,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_04_EKDN240018827-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_04_EKDN240018827-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_05,11.43,29,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_05_EKDN240018828-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_05_EKDN240018828-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_06,12.33,30,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_06.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_06.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_06.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_06.merged.g.vcf.gz,Babi_I_06_EKDN240018829-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_07,11.4,31,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_07_EKDN240018830-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_07_EKDN240018830-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_08,9.67,32,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_08_EKDN240018831-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_08_EKDN240018831-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_09,20.93,33,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_09_EKDN240018832-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_09_EKDN240018832-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_10,21.59,34,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_10.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_10.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_10.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_10.merged.g.vcf.gz,Babi_I_10_EKDN240018833-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_11,19.82,35,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_11.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Babi_I_11.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_11.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Babi_I_11.merged.g.vcf.gz,Babi_I_11_EKDN240018834-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_12,11.12,36,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_12_EKDN240018835-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_12_EKDN240018835-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_13,12.23,37,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_13_EKDN240018836-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_13_EKDN240018836-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_14,7.46,38,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_14_EKDN240018837-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_14_EKDN240018837-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_15,11.19,39,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_15_EKDN240018838-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_15_EKDN240018838-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_16,10.06,40,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_16_EKDN240018839-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_16_EKDN240018839-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_17,12.82,41,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_17_EKDN240018840-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_17_EKDN240018840-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_18,15.66,42,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_18_EKDN240018841-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_18_EKDN240018841-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
Babi_I_19,21.81,43,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Babi_I_19_EKDN240018842-1A_223WLMLT4_L6.g.vcf.gz,Babi_I_19_EKDN240018842-1A_223WLMLT4_L6,Ethiopia,Babile,Oromia,9.2,41,1,1,Ethiopia Babile,ETB,Horn of Africa & Yemen,larval,,,
C1aSud001,,44,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud001/C1aSud001.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud001/C1aSud001.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud001.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud001.rh.g.vcf.gz,C1aSud001,Sudan,HaiElShati,WhiteNile,13.1008,32.40008,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,24/07/2022,,
C1aSud002,,45,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud002/C1aSud002.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud002/C1aSud002.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud002.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud002.rh.g.vcf.gz,C1aSud002,Sudan,AlHideiba,Gezira,14.4850604,33.6572116,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,
C1aSud004,,46,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud004/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud004/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud004_EKDN220046276-1A_HLN73DSX5_L3.rh.g.vcf.gz,C1aSud004,Sudan,Tabat,Gezira,14.6686857,33.0836311,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,28/07/2022,,
C1aSud007,,47,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud007/C1aSud007.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud007/C1aSud007.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud007.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud007.rh.g.vcf.gz,C1aSud007,Sudan,ElZedab,RiverNile,17.4308,33.85513,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,
C1aSud008,,48,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud008/C1aSud008.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud008/C1aSud008.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud008.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud008.rh.g.vcf.gz,C1aSud008,Sudan,ElZedab,RiverNile,17.4308,33.85513,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,26/07/2022,,
C1aSud009,,49,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud009/C1aSud009.1.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud009/C1aSud009.2.fastq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud009.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud009.rh.g.vcf.gz,C1aSud009,Sudan,Wafara,WhiteNile,13.012012,31.867825,1,1,Sudan,SUD,Horn of Africa & Yemen,Prokopack,25/07/2022,,
